City,wind_direction,avg_wind_speed,avg_humidity,avg_pressure,avg_temperature,total_records
Vancouver,187,1.4166666666666667,93.33333333333333,1023.3333333333334,281.368707597,12
Vancouver,214,1.8571428571428572,82.14285714285714,1020.1428571428571,285.6153749247143,7
Vancouver,209,1.4615384615384615,86.61538461538461,1020.9230769230769,283.6448921466154,13
Vancouver,215,1,83.15384615384616,1013.0769230769231,286.07381369092303,13
Vancouver,204,2.2,87,1012.0666666666667,285.6644123828,15
Portland,188,1.510204081632653,84.77551020408163,1016.0612244897959,284.62764472516335,49
Portland,201,1.9736842105263157,87.86842105263158,1021.7631578947369,284.8412719328158,38
Portland,214,1.7884615384615385,89.5576923076923,1023,282.8145354218846,52
Portland,228,1.5151515151515151,87.39393939393939,1021,284.4430464192728,33
Portland,241,1.6129032258064515,86.16129032258064,1024.7096774193549,283.54159941070975,31
Portland,254,1.2727272727272727,76.78787878787878,1022.8484848484849,285.80734639312124,33
Portland,267,1.0416666666666667,76.95833333333333,1026.5,286.0175206879583,24
Portland,210,3.4754716981132074,80.70943396226416,1016.8,284.0361700685773,265
Portland,189,1.6046511627906976,89.11627906976744,1022.4883720930233,283.11630119497676,43
Portland,246,1.3243243243243243,83.27027027027027,1023.081081081081,285.2954095307568,37
Portland,180,2.5995203836930454,80.59773371104816,1015.9736211031175,283.97781437981513,417
Portland,190,3.724675324675325,81.84415584415585,1016.1766233766234,283.506832818774,385
Portland,220,2.9545454545454546,80.39090909090909,1018.7409090909091,283.850839178241,220
Portland,200,3.917910447761194,81.92269326683292,1016.4427860696518,283.03173794008677,402
Portland,260,2.1770833333333335,74.49473684210527,1018.34375,285.0943324652866,192
Portland,270,2.1551724137931036,71.4235807860262,1018.75,285.71857723012926,232
Portland,215,1.9583333333333333,92.14583333333333,1017.9791666666666,283.319645655625,48
Portland,230,2.464864864864865,77.15760869565217,1018.6756756756756,285.4526761229297,185
Portland,245,1.4827586206896552,82.86206896551724,1022.1724137931035,283.5970340365518,29
Portland,231,1.8666666666666667,88.73333333333333,1025.3666666666666,283.5302982187667,30
Portland,202,1.8979591836734695,86.16326530612245,1017.1020408163265,282.8680665638162,49
Portland,240,2.328767123287671,79.71917808219177,1017.8013698630137,283.5342734177673,146
Portland,250,2.1164021164021163,79.74866310160428,1019.0846560846561,284.15914192537565,189
Portland,195,1.8,87.76,1015.68,283.55822713348005,50
Portland,192,1.5853658536585367,90.82926829268293,1019.7317073170732,281.8161656600244,41
Portland,205,2.1296296296296298,89,1018.3333333333334,283.76869546342596,54
Portland,206,2.0425531914893615,90.53191489361703,1024.936170212766,284.03464996363834,47
Portland,186,1.8461538461538463,90.92307692307692,1019.9230769230769,283.07872933130767,26
Portland,196,2.210526315789474,86.92105263157895,1016.4736842105264,285.1312087396053,38
Portland,203,2.3404255319148937,88.74468085106383,1015.063829787234,285.16305360453185,47
Portland,199,2.1315789473684212,91.8157894736842,1022.0526315789474,282.9159490776579,38
Portland,197,2.1025641025641026,90.7948717948718,1016.7692307692307,283.6131747515897,39
Portland,185,1.7317073170731707,87.6829268292683,1012.9512195121952,283.6001404717806,41
Portland,222,1.7,87.5,1019.22,284.15110313236005,50
Portland,218,1.9777777777777779,90.38636363636364,1022.5777777777778,283.18917296408887,45
Portland,261,1.1470588235294117,83.61764705882354,1024.5882352941176,284.4024361864706,34
Portland,262,1.4864864864864864,80.48648648648648,1023.8918918918919,283.5231241287028,37
Portland,259,1.3103448275862069,82.17241379310344,1025.2758620689656,285.8674921204137,29
Portland,252,1.3846153846153846,90,1025.923076923077,282.27103164211525,26
Portland,247,1.2142857142857142,80,1023.2380952380952,284.41448644473815,42
Portland,244,1.3783783783783783,86.86486486486487,1026.3783783783783,283.12907097635133,37
Portland,237,1.4871794871794872,82.84615384615384,1022.2820512820513,284.15094205453835,39
Portland,234,1.6756756756756757,83.56756756756756,1023.0540540540541,286.1348279569999,37
Portland,235,1.5,86.4375,1025.53125,283.8630975943124,32
Portland,208,1.736842105263158,91.28070175438596,1020.4561403508771,284.56255997705256,57
Portland,198,2.119047619047619,92.78571428571429,1021.2619047619048,284.4791812968809,42
Portland,194,1.627906976744186,88,1019.2558139534884,284.3910397141628,43
Portland,183,1.6551724137931034,84.79310344827586,1018.3448275862069,283.62830805993093,29
Portland,217,1.4444444444444444,87.85185185185185,1023.5185185185185,284.4743707601481,54
Portland,255,1.6538461538461537,85.96153846153847,1023.7692307692307,283.428133399,26
Portland,253,1.2702702702702702,82.51351351351352,1022.6756756756756,285.01862751083786,37
Portland,225,1.6415094339622642,81.13207547169812,1021.7169811320755,284.57509396528303,53
Portland,207,1.6764705882352942,90.1969696969697,1022.8970588235294,283.0320728484412,68
Portland,213,2,89.50980392156863,1020.9019607843137,283.86922395201964,51
Portland,265,1.0526315789473684,75.89473684210526,1020.1578947368421,286.34027828347365,19
Portland,223,1.5121951219512195,87.26829268292683,1022,284.06187786770727,41
Portland,226,1.5135135135135136,90.29729729729729,1024.1351351351352,283.8933436448379,37
Portland,182,1.78125,90.75,1012.0625,281.94316066312507,32
Portland,209,2.1875,87.3125,1021.4791666666666,284.35079520562505,48
Portland,216,1.6206896551724137,89.25862068965517,1022.448275862069,283.67203097555176,58
Portland,236,1.7222222222222223,85.97222222222223,1018.25,284.4217385004444,36
Portland,219,1.7916666666666667,89.10416666666667,1019.1666666666666,284.4404215729999,48
Portland,257,1.1714285714285715,77.77142857142857,1023.6571428571428,285.51617384339994,35
Portland,233,1.9142857142857144,85.62857142857143,1023.0571428571428,284.99226286505706,35
Portland,264,1.3666666666666667,79.8,1021.6333333333333,285.2783601971667,30
Portland,191,1.6904761904761905,88.54761904761905,1016.8809523809524,284.2309304227382,42
Portland,187,1.4761904761904763,91,1022.3809523809524,282.80838577400004,21
Portland,193,1.9523809523809523,92.42857142857143,1017,283.2696828728332,42
Portland,211,2.217391304347826,91.71739130434783,1020.1521739130435,284.2850831456305,46
Portland,243,1.46875,82.71875,1023,284.1089114583125,32
Portland,232,1.3783783783783783,85.02702702702703,1024.2162162162163,284.2857270427837,37
Portland,229,1.7391304347826086,89.65217391304348,1027.2826086956522,283.1154385598261,46
Portland,224,1.3658536585365855,90.04878048780488,1020.829268292683,283.1129373430488,41
Portland,269,0.9230769230769231,76.76923076923077,1021.7692307692307,286.76650031073075,26
Portland,227,1.530612244897959,87.12244897959184,1020.469387755102,284.7364029945918,49
Portland,249,1.1063829787234043,80.87234042553192,1022.3829787234042,286.02979148927665,47
Portland,268,1.2592592592592593,72.48148148148148,1019.3333333333334,288.6896580562222,27
Portland,266,1.4074074074074074,79.88888888888889,1018.074074074074,287.2504588051111,27
Portland,221,1.8780487804878048,89.14634146341463,1020.3414634146342,281.81153053634137,41
Portland,263,1.0952380952380953,85.76190476190476,1023.0952380952381,284.43429068471426,21
Portland,239,1.2222222222222223,81.96296296296296,1019.8333333333334,285.3838696896852,54
Portland,184,1.3181818181818181,86.54545454545455,1017.4090909090909,284.77744889972735,44
Portland,251,1.5294117647058822,85.91176470588235,1022.9411764705883,284.1586498564707,34
Portland,181,1.5555555555555556,90.86111111111111,1019.6111111111111,282.1078979838055,36
Portland,204,2.2238805970149254,89.70149253731343,1015.0149253731344,284.1341751551791,67
Portland,256,1.3333333333333333,78.93939393939394,1020.1212121212121,286.10000449893937,33
Portland,258,1.3333333333333333,91.14285714285714,1024.8095238095239,283.5767579365239,21
Portland,212,1.9069767441860466,90.20930232558139,1022.046511627907,284.0807972807906,43
Portland,248,1.5161290322580645,81.38709677419355,1023.0967741935484,284.94144838364514,31
Portland,242,1.6363636363636365,85.95454545454545,1023.5454545454545,285.0156656072273,22
Portland,238,1.6666666666666667,86.69444444444444,1019.8611111111111,283.76083810316663,36
"San Francisco",230,2.901023890784983,77.55631399317406,1015.5631399317406,288.17249794196914,293
"San Francisco",180,3.5714285714285716,78.66112956810632,1016.0099667774086,287.20156921695013,301
"San Francisco",250,3.8296296296296295,75.95049504950495,1015.2962962962963,288.3310298508418,405
"San Francisco",260,4.741935483870968,75.76612903225806,1015.9306451612903,288.149258530542,620
"San Francisco",270,5.191469194312797,74.76068376068376,1016.7345971563981,288.0213322953965,1055
"San Francisco",190,3.8193146417445485,79.11214953271028,1015.7538940809969,287.02887228676315,321
"San Francisco",220,2.717741935483871,77.47368421052632,1016.0120967741935,288.3383717371976,248
"San Francisco",254,1.9705882352941178,84.94117647058823,1021.5882352941177,289.2653490429706,34
"San Francisco",251,1.8461538461538463,83.07692307692308,1021.8461538461538,288.9071780360769,39
"San Francisco",240,3.357388316151203,76.4914089347079,1015.6013745704468,288.5484321928351,291
"San Francisco",210,3.068085106382979,77.44255319148937,1015.9404255319149,287.58726188009354,235
"San Francisco",200,3.4752475247524752,77.37086092715232,1015.003300330033,287.2947906400164,303
"San Francisco",197,1.4186046511627908,85.25581395348837,1018.8372093023256,287.46118992251166,43
"San Francisco",183,3.6666666666666665,89.80952380952381,1018.4285714285714,288.208047491619,21
"San Francisco",267,2.4642857142857144,83,1020.4444444444445,287.8820058702857,28
"San Francisco",265,2.4864864864864864,82.08108108108108,1019.3243243243244,288.30104818527025,37
"San Francisco",262,1.736842105263158,86.73684210526316,1018.2432432432432,287.59715934697374,38
"San Francisco",245,2.293103448275862,80.36842105263158,1017.4310344827586,289.08749702001717,58
"San Francisco",211,1.696969696969697,89.25757575757575,1018.1969696969697,288.2899248557423,66
"San Francisco",228,1.7738095238095237,85.85714285714286,1019.0714285714286,288.6953793704167,84
"San Francisco",253,1.6724137931034482,87.34482758620689,1020.6206896551724,287.97703627456906,58
"San Francisco",185,2.857142857142857,88.17142857142858,1018.9142857142857,287.3925644869143,35
"San Francisco",202,1.8,86.02222222222223,1019.4222222222222,287.8418956005111,45
"San Francisco",243,1.9130434782608696,88.26086956521739,1021.3695652173913,287.1750785344999,46
"San Francisco",213,1.7142857142857142,81.65454545454546,1017.2142857142857,288.65182314860715,56
"San Francisco",195,1.3333333333333333,87.3030303030303,1020.0909090909091,286.9991817184545,33
"San Francisco",255,1.9777777777777779,87.04444444444445,1020.9333333333333,288.27516632326666,45
"San Francisco",235,1.6590909090909092,83.1590909090909,1017.9090909090909,288.7837287422158,88
"San Francisco",196,1.934782608695652,86.6304347826087,1017.8913043478261,287.6099582297174,46
"San Francisco",246,1.6451612903225807,86.98360655737704,1021.3064516129032,288.2966170500483,62
"San Francisco",205,2.0689655172413794,87.82758620689656,1017.0689655172414,287.444563792138,58
"San Francisco",225,1.7258064516129032,86.88617886178862,1016.1854838709677,288.1889492605403,124
"San Francisco",234,1.7671232876712328,80.13888888888889,1018.6712328767123,288.87455073556157,73
"San Francisco",221,1.7472527472527473,83.38461538461539,1019.0439560439561,288.27200417991213,91
"San Francisco",237,1.94,80.84,1019.44,288.64976117717987,50
"San Francisco",268,2.625,79.08333333333333,1020.9166666666666,286.864537299375,24
"San Francisco",223,1.5666666666666667,82.83333333333333,1018.6166666666667,288.7649138249,60
"San Francisco",252,1.8085106382978724,85.53191489361703,1021.0425531914893,288.02631060421277,47
"San Francisco",238,1.4477611940298507,82.83582089552239,1017.7611940298508,289.0571739374924,67
"San Francisco",249,1.7894736842105263,87.55263157894737,1021.2105263157895,287.4795304462367,38
"San Francisco",269,1.9166666666666667,87.11111111111111,1018.0555555555555,289.095911945111,36
"San Francisco",209,2,86.7843137254902,1018.5294117647059,288.62684884199996,51
"San Francisco",208,1.8431372549019607,90,1017.8627450980392,287.1529896358039,51
"San Francisco",215,1.5147058823529411,84.47058823529412,1018.0588235294117,288.47432403073526,68
"San Francisco",191,2.4838709677419355,88.70967741935483,1017.8387096774194,288.2456086212581,31
"San Francisco",256,1.6470588235294117,84.73529411764706,1020.9705882352941,288.4799957690588,34
"San Francisco",219,1.6170212765957446,84.06382978723404,1016.8723404255319,289.80437849055323,47
"San Francisco",231,1.5151515151515151,83.98484848484848,1018.0454545454545,289.40322896218186,66
"San Francisco",181,2.1621621621621623,82.51351351351352,1017.6756756756756,286.834211562,37
"San Francisco",217,1.8285714285714285,89.45714285714286,1016.4571428571429,288.2996179452857,70
"San Francisco",248,1.65,85.0375,1019.5822784810126,288.0358370565749,80
"San Francisco",242,1.7105263157894737,83.28378378378379,1019.4605263157895,289.31552278976324,76
"San Francisco",239,1.4912280701754386,82.36842105263158,1019.5964912280701,289.4643971706842,57
"San Francisco",226,1.4578313253012047,87.55421686746988,1020.6024096385543,288.42151868418074,83
"San Francisco",218,1.4166666666666667,86.63333333333334,1019.6166666666667,288.33125298725,60
"San Francisco",207,1.5,89.30434782608695,1017.2826086956521,288.6695088823913,46
"San Francisco",241,1.5357142857142858,83.38181818181818,1020.7321428571429,287.87513593617854,56
"San Francisco",222,1.7532467532467533,85.41558441558442,1019.1818181818181,288.40108037083115,77
"San Francisco",264,2.1923076923076925,84.53846153846153,1020.0384615384615,288.4122017409231,26
"San Francisco",266,1.7105263157894737,86.65789473684211,1017.1578947368421,286.29208139407893,38
"San Francisco",227,1.661764705882353,82.1029411764706,1017.75,289.76593796723546,68
"San Francisco",187,2.7096774193548385,92.16129032258064,1020.5483870967741,288.00743107,31
"San Francisco",259,1.8076923076923077,87.3076923076923,1020.7307692307693,288.12438701103844,26
"San Francisco",257,1.6666666666666667,85.08888888888889,1020.0444444444445,289.5030102172444,45
"San Francisco",232,1.8045977011494252,83.03448275862068,1017.4597701149426,289.831258204862,87
"San Francisco",203,1.6727272727272726,88.64814814814815,1017.1454545454545,287.5036148844363,55
"San Francisco",261,1.6842105263157894,85.48648648648648,1020.578947368421,286.3699470352632,38
"San Francisco",214,1.4655172413793103,83.46551724137932,1016.1379310344828,288.4352778910172,58
"San Francisco",236,1.7924528301886793,83.52830188679245,1020.1509433962265,289.95766505983016,53
"San Francisco",224,1.588235294117647,83.61764705882354,1017.9264705882352,289.61575151701464,68
"San Francisco",263,2.04,81.6,1019.04,288.44503065188,25
"San Francisco",258,1.7105263157894737,81.64864864864865,1020.1052631578947,287.6116731699473,38
"San Francisco",233,1.564102564102564,79.93589743589743,1018.1923076923077,289.6197179951795,78
"San Francisco",247,1.9411764705882353,85.1,1021.7647058823529,288.9962053294314,51
"San Francisco",193,2.761904761904762,90.4047619047619,1018.7142857142857,287.41622671773814,42
"San Francisco",229,1.8615384615384616,85.0923076923077,1018.9538461538461,288.7122157012922,65
"San Francisco",204,1.3333333333333333,87.28571428571429,1017.2857142857143,288.2043823075715,63
"San Francisco",244,1.95,80.35135135135135,1018.45,288.5794600440249,40
"San Francisco",206,1.3095238095238095,85.30952380952381,1018.4047619047619,287.82960303047616,42
"San Francisco",212,1.5454545454545454,86.32558139534883,1016.0227272727273,289.1036691264772,44
"San Francisco",201,1.4871794871794872,87.89473684210526,1018.2564102564103,287.6840488426667,39
"San Francisco",216,1.608695652173913,84.3623188405797,1016.2753623188406,288.7843476749129,69
"San Francisco",199,1.5918367346938775,82.95918367346938,1017.3469387755102,287.85793017828576,49
"San Francisco",198,2,85.4047619047619,1015.5238095238095,288.2463978303571,42
"San Francisco",192,1.75,87.53571428571429,1016.4642857142857,287.8000824465715,28
"San Francisco",186,2.2162162162162162,82.75,1017.6486486486486,288.57505199178365,37
"San Francisco",194,1.868421052631579,87.36842105263158,1020.0263157894736,287.61139926642113,38
"San Francisco",188,2.073170731707317,88.97560975609755,1018.9512195121952,287.6104163647805,41
"San Francisco",184,2.142857142857143,82.46428571428571,1016.5714285714286,288.10145981132143,28
"San Francisco",182,3.1627906976744184,86.88095238095238,1018.8139534883721,287.5668483403721,43
"San Francisco",189,2.3125,91.96875,1021.34375,287.3328585243125,32
Seattle,180,3.530718954248366,83.37434554973822,1016.8222222222222,283.86663943199363,765
Seattle,190,3.6327044025157234,81.97471554993679,1017.2830188679245,284.4915128016418,795
Seattle,240,2.2580645161290325,76.8225806451613,1018.2903225806451,285.800685483879,124
Seattle,250,2,76.96470588235294,1018,286.51875098038823,85
Seattle,200,3.615264797507788,80.75195007800312,1017.6433021806854,285.1559750507572,642
Seattle,210,3.400523560209424,79.93700787401575,1018.0680628272252,285.3345964942774,382
Seattle,270,1.0588235294117647,64.57037037037037,1028.5955882352941,284.4637965686251,136
Seattle,260,1.7794117647058822,74.22727272727273,1019.1617647058823,285.46614176597063,68
Seattle,230,2.7449664429530203,76.08108108108108,1017.744966442953,285.8559860384565,149
Seattle,220,2.9427480916030535,77.77692307692308,1018.3664122137404,285.79864958169475,262
Seattle,192,2.3207547169811322,87.60377358490567,1024.433962264151,284.0002429438302,53
Seattle,185,2.4556962025316458,85.0253164556962,1020.4556962025316,285.044274876595,79
Seattle,188,2.476923076923077,92.26153846153846,1021.5230769230769,284.12088497132316,65
Seattle,215,3.0416666666666665,82.1875,1023.1458333333334,284.4368692401458,48
Seattle,197,2.4722222222222223,87.38888888888889,1022.0555555555555,285.2403794215555,72
Seattle,201,2.641304347826087,85.45652173913044,1022.5869565217391,285.30395103954345,92
Seattle,203,2.6511627906976742,84.23255813953489,1023.0813953488372,284.76181958519777,86
Seattle,204,2.6666666666666665,85.23809523809524,1022.8730158730159,286.0208421656667,63
Seattle,195,3.0135135135135136,85.56756756756756,1020.2972972972973,285.1540314692163,74
Seattle,183,2.0508474576271185,89.84745762711864,1022.1186440677966,283.2283533652373,59
Seattle,202,2.460526315789474,85.47368421052632,1023.5263157894736,285.9901760346448,76
Seattle,239,1.40625,84.90625,1025.96875,283.89470120928127,32
Seattle,254,0.8333333333333334,78.33333333333333,1025.3333333333333,284.3186111111667,6
Seattle,191,2.6794871794871793,90,1022.3974358974359,284.4167808744487,78
Seattle,189,2.515625,86.703125,1024.5,284.9384213235312,64
Seattle,181,2.413793103448276,89.37931034482759,1022.5689655172414,284.01791931153457,58
Seattle,246,1.7857142857142858,77.07142857142857,1023,285.13395238092863,14
Seattle,223,2.150943396226415,79.16981132075472,1023.3584905660377,285.8965990373207,53
Seattle,205,2.4791666666666665,79.95833333333333,1020.7708333333334,286.5847147078125,48
Seattle,194,2.4857142857142858,85.81428571428572,1023.6857142857143,284.27588062367136,70
Seattle,218,2.574074074074074,79.72222222222223,1023.2407407407408,285.9395130825185,54
Seattle,225,2.3902439024390243,77.92682926829268,1026.439024390244,286.6358596492196,41
Seattle,212,2.0864197530864197,80.45679012345678,1022.2222222222222,286.41825339058016,81
Seattle,252,1.3333333333333333,83.4,1017.8666666666667,284.71058519720003,15
Seattle,196,2.364864864864865,87.33783783783784,1022.6486486486486,285.2638453450947,74
Seattle,184,3.073529411764706,89.57352941176471,1019.2058823529412,284.02086722125006,68
Seattle,199,2.1923076923076925,84.66666666666667,1022.9615384615385,285.2769088649358,78
Seattle,216,2.5961538461538463,76.51923076923077,1025.3846153846155,286.8315212926153,52
Seattle,241,1.8333333333333333,69.33333333333333,1022.7222222222222,288.9489277197778,18
Seattle,182,2.6491228070175437,87.57894736842105,1020.4561403508771,283.85276236947374,57
Seattle,245,0.8695652173913043,74.21739130434783,1021.695652173913,287.82323724443484,23
Seattle,217,2.873015873015873,82.26984126984127,1023.3015873015873,286.20778526052396,63
Seattle,193,2.4,86.7625,1022.375,284.2871746899874,80
Seattle,208,2.342857142857143,80.88571428571429,1024.7142857142858,286.02245892212864,70
Seattle,233,2.064516129032258,85.41935483870968,1024.483870967742,285.45456989245173,31
Seattle,213,2.262295081967213,80.65573770491804,1022.5081967213115,287.19012498100005,61
Seattle,263,0.8571428571428571,72.78571428571429,1018.1428571428571,285.9693284060714,14
Seattle,257,0.8421052631578947,72.89473684210526,1027.6315789473683,286.3653950522105,19
Seattle,226,2.4423076923076925,78.98076923076923,1025.0961538461538,286.1176692366924,52
Seattle,209,2.573529411764706,81.66176470588235,1023.5882352941177,286.12509078097054,68
Seattle,206,2.15625,84.8125,1026.703125,285.20730131860927,64
Seattle,207,2.4583333333333335,79.1875,1025.375,287.30697851579185,48
Seattle,214,2.1791044776119404,80.3731343283582,1024.7014925373135,286.39970868740306,67
Seattle,237,1.6666666666666667,71.3030303030303,1026.969696969697,287.1117156750909,33
Seattle,227,2.357142857142857,82.78571428571429,1025.357142857143,286.08550547242857,28
Seattle,221,2.6964285714285716,83.94642857142857,1022.5535714285714,285.6741475617322,56
Seattle,234,2.2580645161290325,75.83870967741936,1023.9354838709677,286.36865885909674,31
Seattle,229,2.3703703703703702,83.44444444444444,1025.3703703703704,285.12167901237035,27
Seattle,222,2.404255319148936,87.29787234042553,1023.5744680851063,283.9720948597447,47
Seattle,224,2.3125,81.45833333333333,1024,286.16733817945834,48
Seattle,219,2.5,84.6086956521739,1022.0434782608696,285.24987784471733,46
Seattle,231,1.9166666666666667,79.52777777777777,1026.638888888889,284.9132263448611,36
Seattle,235,2.0344827586206895,77.20689655172414,1024.7241379310344,286.3153201445172,29
Seattle,255,1.2,66.4,1025,289.14545308379996,20
Seattle,261,0.4,66.2,1023.8,286.6900333334,5
Seattle,236,1.76,75.76,1025.28,286.88637333336004,25
Seattle,251,1.0666666666666667,66.33333333333333,1023.1333333333333,288.6228777777333,15
Seattle,244,1.0588235294117647,85.82352941176471,1024.235294117647,287.4563468785295,17
Seattle,186,2.5517241379310347,87.44827586206897,1019.8793103448276,284.57515478658627,58
Seattle,253,0.7647058823529411,81.29411764705883,1026.4705882352941,284.87494117647066,17
